word_id	aspect	partner	imperative_sg	imperative_pl	past_m	past_f	past_n	past_pl	presfut_conj_id
28248	perfective	исцелять	исцели'	исцели'те	исцели'л	исцели'ла	исцели'ло	исцели'ли	8234
28249	perfective	держаться	подержи'сь	подержи'тесь	подержа'лся	подержа'лась	подержа'лось	подержа'лись	8235
28250	imperfective	рассеять	рассе'ивай	рассе'ивайте	рассе'ивал	рассе'ивала	рассе'ивало	рассе'ивали	8236
28254	imperfective	сравнять;приравнять	равня'й	равня'йте	равня'л	равня'ла	равня'ло	равня'ли	8237
28256	imperfective	развернуть	развёртывай	развёртывайте	развёртывал	развёртывала	развёртывало	развёртывали	8238
28259	imperfective		разнообра'зь	разнообра'зьте	разнообра'зил	разнообра'зила	разнообра'зило	разнообра'зили	8239
28262	imperfective	втиснуться,втискаться	вти'скивайся	вти'скивайтесь	вти'скивался	вти'скивалась	вти'скивалось	вти'скивались	8240
28266	imperfective	взломать	взла'мывай	взла'мывайте	взла'мывал	взла'мывала	взла'мывало	взла'мывали	8241
28270	imperfective	вскинуться	вски'дывайся	вски'дывайтесь	вски'дывался	вски'дывалась	вски'дывалось	вски'дывались	8242
28271	imperfective	отклонить	отклоня'й	отклоня'йте	отклоня'л	отклоня'ла	отклоня'ло	отклоня'ли	8243
28280	imperfective	проследить	просле'живай	просле'живайте	просле'живал	просле'живала	просле'живало	просле'живали	8244
28281	perfective	кромсать	искромса'й	искромса'йте	искромса'л	искромса'ла	искромса'ло	искромса'ли	8245
28283	perfective	продыхать	продохни'	продохни'те	продохну'л	продохну'ла	продохну'ло	продохну'ли	8246
28295	imperfective	вдавить	вда'вливай	вда'вливайте	вда'вливал	вда'вливала	вда'вливало	вда'вливали	8247
28302	imperfective	устраниться	устраня'йся	устраня'йтесь	устраня'лся	устраня'лась	устраня'лось	устраня'лись	8248
28307	imperfective	выколотить	выкола'чивай	выкола'чивайте	выкола'чивал	выкола'чивала	выкола'чивало	выкола'чивали	8249
28310	perfective	облицовывать	облицу'й	облицу'йте	облицева'л	облицева'ла	облицева'ло	облицева'ли	8250
28316	imperfective		карта'вь	карта'вьте	карта'вил	карта'вила	карта'вило	карта'вили	8251
28327	perfective	подгнивать	по'дгний	по'дгнийте	подгни'л	подгнила'	подгни'ло	подгни'ли	8252
28331	perfective	припорашивать	припороши'	припороши'те	припороши'л	припороши'ла	припороши'ло	припороши'ли	8253
28333	imperfective	реализовать	реализо'вывай	реализо'вывайте	реализо'вывал	реализо'вывала	реализо'вывало	реализо'вывали	1699
28340	imperfective	подвесить	подве'шивай	подве'шивайте	подве'шивал	подве'шивала	подве'шивало	подве'шивали	8254
28343	imperfective	погарцевать	гарцу'й	гарцу'йте	гарцева'л	гарцева'ла	гарцева'ло	гарцева'ли	8255
28344	imperfective	сброситься	сбра'сывайся	сбра'сывайтесь	сбра'сывался	сбра'сывалась	сбра'сывалось	сбра'сывались	8256
28347	perfective		понастро'й	понастро'йте	понастро'ил	понастро'ила	понастро'ило	понастро'или	8257
28352	perfective	гадить	нага'дь	нага'дьте	нага'дил	нага'дила	нага'дило	нага'дили	8258
28359	perfective	облаивать	обла'й	обла'йте	обла'ял	обла'яла	обла'яло	обла'яли	8259
28360	perfective	отъедаться	отъе'шься	отъе'шьтесь	отъе'лся	отъе'лась	отъе'лось	отъе'лись	8260
28362	perfective	умерять	уме'рь	уме'рьте	уме'рил	уме'рила	уме'рило	уме'рили	8261
28364	imperfective	изумить	изумля'й	изумля'йте	изумля'л	изумля'ла	изумля'ло	изумля'ли	590
28372	both		стабилизи'руй	стабилизи'руйте	стабилизи'ровал	стабилизи'ровала	стабилизи'ровало	стабилизи'ровали	8262
28373	perfective	прикипать	прикипи'	прикипи'те	прикипе'л	прикипе'ла	прикипе'ло	прикипе'ли	8263
28374	perfective	царапать	оцара'пай	оцара'пайте	оцара'пал	оцара'пала	оцара'пало	оцара'пали	8264
28375	imperfective	удлинить	удлиня'й	удлиня'йте	удлиня'л	удлиня'ла	удлиня'ло	удлиня'ли	8265
28379	perfective	-	зажужжи'	зажужжи'те	зажужжа'л	зажужжа'ла	зажужжа'ло	зажужжа'ли	8266
28383	perfective	пропотевать	пропоте'й	пропоте'йте	пропоте'л	пропоте'ла	пропоте'ло	пропоте'ли	8267
28388	imperfective	выудить	выу'живай	выу'живайте	выу'живал	выу'живала	выу'живало	выу'живали	8268
28399	imperfective	сдёрнуть	сдёргивай	сдёргивайте	сдёргивал	сдёргивала	сдёргивало	сдёргивали	8269
28408	imperfective		шепеля'вь	шепеля'вьте	шепеля'вил	шепеля'вила	шепеля'вило	шепеля'вили	8270
28410	perfective	-	заваля'йся	заваля'йтесь	заваля'лся	заваля'лась	заваля'лось	заваля'лись	8271
28416	imperfective	откачать	отка'чивай	отка'чивайте	отка'чивал	отка'чивала	отка'чивало	отка'чивали	8272
28421	perfective	-	залопочи'	залопочи'те	залопота'л	залопота'ла	залопота'ло	залопота'ли	8273
28422	imperfective	вы'катить	выка'тывай	выка'тывайте	выка'тывал	выка'тывала	выка'тывало	выка'тывали	8274
28426	imperfective	намозолить	мозо'ль	мозо'льте	мозо'лил	мозо'лила	мозо'лило	мозо'лили	8275
28429	perfective	избегать	избе'гни	избе'гните	избе'г//избе'гнул	избе'гла	избе'гло	избе'гли	8276
28431	perfective	утраивать	утро'й	утро'йте	утро'ил	утро'ила	утро'ило	утро'или	8277
28435	imperfective	освоиться	осва'ивайся	осва'ивайтесь	осва'ивался	осва'ивалась	осва'ивалось	осва'ивались	8278
28440	perfective	наводнять	наводни'	наводни'те	наводни'л	наводни'ла	наводни'ло	наводни'ли	8279
28441	perfective	слетаться	слети'сь	слети'тесь	слете'лся	слете'лась	слете'лось	слете'лись	8280
28442	perfective	воспрещать	воспрети'	воспрети'те	воспрети'л	воспрети'ла	воспрети'ло	воспрети'ли	8281
28444	perfective	-	покряхти'	покряхти'те	покряхте'л	покряхте'ла	покряхте'ло	покряхте'ли	8282
28448	imperfective	пьянить,опьянять	опьяни'	опьяни'те	опьяни'л	опьяни'ла	опьяни'ло	опьяни'ли	8283
28451	perfective	-	задри'пай	задри'пайте	задри'пал	задри'пала	задри'пало	задри'пали	8284
28454	perfective	брезговать	побре'згуй	побре'згуйте	побре'зговал	побре'зговала	побре'зговало	побре'зговали	8285
28462	both		нормализу'йся	нормализу'йтесь	нормализова'лся	нормализова'лась	нормализова'лось	нормализова'лись	8286
28466	imperfective	заготовить	загота'вливай	загота'вливайте	загота'вливал	загота'вливала	загота'вливало	загота'вливали	8287
28467	imperfective	приподнять	приподыма'й	приподыма'йте	приподыма'л	приподыма'ла	приподыма'ло	приподыма'ли	8288
28469	perfective	выравниваться	вы'ровняйся	вы'ровняйтесь	вы'ровнялся	вы'ровнялась	вы'ровнялось	вы'ровнялись	8289
28474	perfective	исходить	изойди'	изойди'те	изошёл	изошла'	изошло'	изошли'	8290
28475	perfective	вслушиваться	вслу'шайся	вслу'шайтесь	вслу'шался	вслу'шалась	вслу'шалось	вслу'шались	8291
28476	perfective	-	отгро'хай	отгро'хайте	отгро'хал	отгро'хала	отгро'хало	отгро'хали	8292
28479	perfective	образумливать	образу'мь	образу'мьте	образу'мил	образу'мила	образу'мило	образу'мили	8293
28485	imperfective	отышачить	иша'чь	иша'чьте	иша'чил	иша'чила	иша'чило	иша'чили	8294
28488	both		локализу'йся	локализу'йтесь	локализова'лся	локализова'лась	локализова'лось	локализова'лись	8295
28500	perfective	журить	пожури'	пожури'те	пожури'л	пожури'ла	пожури'ло	пожури'ли	8296
28506	imperfective	-	поску'ливай	поску'ливайте	поску'ливал	поску'ливала	поску'ливало	поску'ливали	8297
28511	imperfective	отгородить	отгора'живай	отгора'живайте	отгора'живал	отгора'живала	отгора'живало	отгора'живали	8298
28512	imperfective		части'	части'те	части'л	части'ла	части'ло	части'ли	8299
28513	imperfective	обломить,обломать	обла'мывай	обла'мывайте	обла'мывал	обла'мывала	обла'мывало	обла'мывали	8300
28517	imperfective	углубить	углубля'й	углубля'йте	углубля'л	углубля'ла	углубля'ло	углубля'ли	8301
28520	perfective	угорать	угори'	угори'те	угоре'л	угоре'ла	угоре'ло	угоре'ли	8302
28535	perfective	скашиваться	скоси'сь	скоси'тесь	скоси'лся	скоси'лась	скоси'лось	скоси'лись	8303
28536	imperfective		а'лчи	а'лчите	алка'л	алка'ла	алка'ло	алка'ли	8304
28540	imperfective		импровизи'руй	импровизи'руйте	импровизи'ровал	импровизи'ровала	импровизи'ровало	импровизи'ровали	8305
28549	imperfective	-	долдо'нь	долдо'ньте	долдо'нил	долдо'нила	долдо'нило	долдо'нили	8306
28550	imperfective	раскроить,скроить	крои'	крои'те	крои'л	крои'ла	крои'ло	крои'ли	8307
28552	imperfective	тюкнуть	тю'кай	тю'кайте	тю'кал	тю'кала	тю'кало	тю'кали	8308
28554	both		реквизи'руй	реквизи'руйте	реквизи'ровал	реквизи'ровала	реквизи'ровало	реквизи'ровали	8309
28555	imperfective	-	бесчи'нствуй	бесчи'нствуйте	бесчи'нствовал	бесчи'нствовала	бесчи'нствовало	бесчи'нствовали	8310
28556	perfective	расковывать	раску'й	раску'йте	раскова'л	раскова'ла	раскова'ло	раскова'ли	8311
28558	both		инкрусти'руй	инкрусти'руйте	инкрусти'ровал	инкрусти'ровала	инкрусти'ровало	инкрусти'ровали	8312
28559	perfective	примерзать	примёрзни	примёрзните	примёрз	примёрзла	примёрзло	примёрзли	8313
28568	imperfective	заслать	засыла'й	засыла'йте	засыла'л	засыла'ла	засыла'ло	засыла'ли	8314
28574	perfective	умыкать	умыкни'	умыкни'те	умыкну'л	умыкну'ла	умыкну'ло	умыкну'ли	8315
28575	imperfective	навернуть;наворотить	навора'чивай	навора'чивайте	навора'чивал	навора'чивала	навора'чивало	навора'чивали	8316
28577	perfective	перегибать	перегни'	перегни'те	перегну'л	перегну'ла	перегну'ло	перегну'ли	1082
28578	imperfective	переключиться	переключа'йся	переключа'йтесь	переключа'лся	переключа'лась	переключа'лось	переключа'лись	8317
28579	imperfective	самоутвердиться							13980
28583	imperfective	доделать	доде'лывай	доде'лывайте	доде'лывал	доде'лывала	доде'лывало	доде'лывали	8318
28584	perfective	перебарывать	перебори'	перебори'те	переборо'л	переборо'ла	переборо'ло	переборо'ли	8319
28588	imperfective	-	тужи'	тужи'те	тужи'л	тужи'ла	тужи'ло	тужи'ли	8320
28591	perfective	откачивать	откача'й	откача'йте	откача'л	откача'ла	откача'ло	откача'ли	8321
28604	imperfective		шпио'нь	шпио'ньте	шпио'нил	шпио'нила	шпио'нило	шпио'нили	8322
28605	imperfective	оправить	оправля'й	оправля'йте	оправля'л	оправля'ла	оправля'ло	оправля'ли	8323
28606	imperfective	наскакать	наска'кивай	наска'кивайте	наска'кивал	наска'кивала	наска'кивало	наска'кивали	8324
28609	imperfective	-	пло'тничай	пло'тничайте	пло'тничал	пло'тничала	пло'тничало	пло'тничали	8325
28624	imperfective	вздуться	вздува'йся	вздува'йтесь	вздува'лся	вздува'лась	вздува'лось	вздува'лись	8326
28633	perfective	накапывать	накопа'й	накопа'йте	накопа'л	накопа'ла	накопа'ло	накопа'ли	8327
28642	imperfective	снарядить	снаряжа'й	снаряжа'йте	снаряжа'л	снаряжа'ла	снаряжа'ло	снаряжа'ли	1822
28646	perfective	притираться	притри'сь	притри'тесь	прите'рся	прите'рлась	прите'рлось	прите'рлись	8328
28655	perfective	буреть	побуре'й	побуре'йте	побуре'л	побуре'ла	побуре'ло	побуре'ли	8329
28657	imperfective	облагородить	облагора'живай	облагора'живайте	облагора'живал	облагора'живала	облагора'живало	облагора'живали	8330
28659	perfective	обкатывать	обката'й	обката'йте	обката'л	обката'ла	обката'ло	обката'ли	8331
28672	imperfective	вдуматься	вду'мывайся	вду'мывайтесь	вду'мывался	вду'мывалась	вду'мывалось	вду'мывались	8332
28674	imperfective	устлать,устелить	устила'й	устила'йте	устила'л	устила'ла	устила'ло	устила'ли	8333
28678	perfective	кривиться	покриви'сь	покриви'тесь	покриви'лся	покриви'лась	покриви'лось	покриви'лись	8334
28681	perfective	перезаряжать	перезаряди'	перезаряди'те	перезаряди'л	перезаряди'ла	перезаряди'ло	перезаряди'ли	8335
28683	both		ампути'руй	ампути'руйте	ампути'ровал	ампути'ровала	ампути'ровало	ампути'ровали	8336
28685	perfective	сподобляться	сподо'бься	сподо'бьтесь	сподо'бился	сподо'билась	сподо'билось	сподо'бились	8337
28686	perfective	тренировать	натрениру'й	натрениру'йте	натренирова'л	натренирова'ла	натренирова'ло	натренирова'ли	8338
28687	perfective	всхрапывать	всхрапни'	всхрапни'те	всхрапну'л	всхрапну'ла	всхрапну'ло	всхрапну'ли	8339
28689	imperfective	уткнуться	утыка'йся	утыка'йтесь	утыка'лся	утыка'лась	утыка'лось	утыка'лись	8340
28696	both		конкретизи'руй	конкретизи'руйте	конкретизи'ровал	конкретизи'ровала	конкретизи'ровало	конкретизи'ровали	8341
28701	perfective	корёжить	покорёжь	покорёжьте	покорёжил	покорёжила	покорёжило	покорёжили	8342
28702	perfective	-	помы'кай	помы'кайте	помы'кал	помы'кала	помы'кало	помы'кали	8343
28712	imperfective	намылить	намы'ливай	намы'ливайте	намы'ливал	намы'ливала	намы'ливало	намы'ливали	8345
28719	perfective	приберегать	прибереги'	прибереги'те	прибере'г	приберегла'	приберегло'	приберегли'	8346
28720	perfective	услуживать	услужи'	услужи'те	услужи'л	услужи'ла	услужи'ло	услужи'ли	8347
28721	imperfective	возродить	возрожда'й	возрожда'йте	возрожда'л	возрожда'ла	возрожда'ло	возрожда'ли	138
28727	perfective	смешить	насмеши'	насмеши'те	насмеши'л	насмеши'ла	насмеши'ло	насмеши'ли	8348
28731	perfective	-	поковыря'й	поковыря'йте	поковыря'л	поковыря'ла	поковыря'ло	поковыря'ли	8349
28738	imperfective	сомкнуть	смыка'й	смыка'йте	смыка'л	смыка'ла	смыка'ло	смыка'ли	8350
28739	perfective	проклёвываться	проклю'нься	проклю'ньтесь	проклю'нулся	проклю'нулась	проклю'нулось	проклю'нулись	8351
28740	imperfective	пригреть	пригрева'й	пригрева'йте	пригрева'л	пригрева'ла	пригрева'ло	пригрева'ли	8352
28741	imperfective	намалевать	малю'й	малю'йте	малева'л	малева'ла	малева'ло	малева'ли	8353
28743	perfective	выкармливать	вы'корми	вы'кормите	вы'кормил	вы'кормила	вы'кормило	вы'кормили	8354
28744	imperfective	отшатнуться	отша'тывайся	отша'тывайтесь	отша'тывался	отша'тывалась	отша'тывалось	отша'тывались	8355
28746	imperfective	напичкать	пи'чкай	пи'чкайте	пи'чкал	пи'чкала	пи'чкало	пи'чкали	8356
28747	imperfective	сконцентрировать	концентри'руй	концентри'руйте	концентри'ровал	концентри'ровала	концентри'ровало	концентри'ровали	8357
28748	imperfective	отпаять;отпоить	отпа'ивай	отпа'ивайте	отпа'ивал	отпа'ивала	отпа'ивало	отпа'ивали	8358
28749	imperfective	окраситься	окра'шивайся	окра'шивайтесь	окра'шивался	окра'шивалась	окра'шивалось	окра'шивались	8359
28751	perfective	суроветь	посуро'вей	посуро'вейте	посуро'вел	посуро'вела	посуро'вело	посуро'вели	8360
28754	imperfective	заволочь	завола'кивай	завола'кивайте	завола'кивал	завола'кивала	завола'кивало	завола'кивали	8361
28757	perfective	отрезвлять	отрезви'	отрезви'те	отрезви'л	отрезви'ла	отрезви'ло	отрезви'ли	8362
28761	perfective	замещать	замести'	замести'те	замести'л	замести'ла	замести'ло	замести'ли	8363
28768	perfective	зачехлять	зачехли'	зачехли'те	зачехли'л	зачехли'ла	зачехли'ло	зачехли'ли	8364
28772	imperfective	затопить	затопля'й	затопля'йте	затопля'л	затопля'ла	затопля'ло	затопля'ли	8365
28784	perfective	щериться	още'рься	още'рьтесь	още'рился	още'рилась	още'рилось	още'рились	8366
28786	imperfective	загрязнить	загрязня'й	загрязня'йте	загрязня'л	загрязня'ла	загрязня'ло	загрязня'ли	8367
28790	imperfective	-	подрёмывай	подрёмывайте	подрёмывал	подрёмывала	подрёмывало	подрёмывали	8368
28798	imperfective	извлечься	извлека'йся	извлека'йтесь	извлека'лся	извлека'лась	извлека'лось	извлека'лись	8369
28803	imperfective		ва'жничай	ва'жничайте	ва'жничал	ва'жничала	ва'жничало	ва'жничали	8370
28808	perfective	утрамбовывать	утрамбу'й	утрамбу'йте	утрамбова'л	утрамбова'ла	утрамбова'ло	утрамбова'ли	8371
28810	perfective	навьючивать	навью'чь	навью'чьте	навью'чил	навью'чила	навью'чило	навью'чили	8372
28815	imperfective	перевалить	перева'ливай	перева'ливайте	перева'ливал	перева'ливала	перева'ливало	перева'ливали	8373
28816	perfective	ветшать	обветша'й	обветша'йте	обветша'л	обветша'ла	обветша'ло	обветша'ли	8374
28820	imperfective	промокнуть	промока'й	промока'йте	промока'л	промока'ла	промока'ло	промока'ли	8375
28825	perfective	отсыхать	отсо'хни	отсо'хните	отсо'х	отсо'хла	отсо'хло	отсо'хли	8376
28827	perfective		принорови'сь	принорови'тесь	принорови'лся	принорови'лась	принорови'лось	принорови'лись	8377
28831	perfective	засмеивать	засме'й	засме'йте	засмея'л	засмея'ла	засмея'ло	засмея'ли	8378
28836	perfective	утихомириваться	утихоми'рься	утихоми'рьтесь	утихоми'рился	утихоми'рилась	утихоми'рилось	утихоми'рились	8379
28838	imperfective	нарядиться	наряжа'йся	наряжа'йтесь	наряжа'лся	наряжа'лась	наряжа'лось	наряжа'лись	8380
28839	imperfective	подтащить,подтаскать	подта'скивай	подта'скивайте	подта'скивал	подта'скивала	подта'скивало	подта'скивали	8381
28842	perfective	отдавливать	отдави'	отдави'те	отдави'л	отдави'ла	отдави'ло	отдави'ли	8382
28850	perfective	причмокивать	причмо'кни	причмо'кните	причмо'кнул	причмо'кнула	причмо'кнуло	причмо'кнули	8383
28864	imperfective	стушеваться	тушу'йся	тушу'йтесь	тушева'лся	тушева'лась	тушева'лось	тушева'лись	8384
28870	perfective	проглядывать	прогляни'	прогляни'те	прогля'нул	прогля'нула	прогля'нуло	прогля'нули	8385
28873	perfective	рассовывать	рассу'й	рассу'йте	рассова'л	рассова'ла	рассова'ло	рассова'ли	8386
28874	perfective	-	нахлеба'йся	нахлеба'йтесь	нахлеба'лся	нахлеба'лась	нахлеба'лось	нахлеба'лись	8387
28875	imperfective	закалиться	закаля'йся	закаля'йтесь	закаля'лся	закаля'лась	закаля'лось	закаля'лись	8388
28877	imperfective	забинтовать	бинту'й	бинту'йте	бинтова'л	бинтова'ла	бинтова'ло	бинтова'ли	8389
28886	perfective	отстреливать	отстрели'	отстрели'те	отстрели'л	отстрели'ла	отстрели'ло	отстрели'ли	8390
28888	perfective	разъединять	разъедини'	разъедини'те	разъедини'л	разъедини'ла	разъедини'ло	разъедини'ли	1659
28889	perfective	разговаривать	разговори'	разговори'те	разговори'л	разговори'ла	разговори'ло	разговори'ли	8391
28895	imperfective	-	нуди'	нуди'те	нуди'л	нуди'ла	нуди'ло	нуди'ли	8392
28896	perfective	купать	вы'купай	вы'купайте	вы'купал	вы'купала	вы'купало	вы'купали	8394
28898	perfective	увлажняться	увлажни'сь	увлажни'тесь	увлажни'лся	увлажни'лась	увлажни'лось	увлажни'лись	8396
28900	imperfective	перемесить;перемешать	переме'шивай	переме'шивайте	переме'шивал	переме'шивала	переме'шивало	переме'шивали	8397
28901	perfective	отламывать	отлома'й	отлома'йте	отлома'л	отлома'ла	отлома'ло	отлома'ли	8398
28904	perfective	-	замурлы'чь	замурлы'чьте	замурлы'кал	замурлы'кала	замурлы'кало	замурлы'кали	8399
28905	imperfective	высвободиться	высвобожда'йся	высвобожда'йтесь	высвобожда'лся	высвобожда'лась	высвобожда'лось	высвобожда'лись	8400
28906	imperfective	выломить,выломать	выла'мывай	выла'мывайте	выла'мывал	выла'мывала	выла'мывало	выла'мывали	8401
28907	imperfective	приковать	прико'вывай	прико'вывайте	прико'вывал	прико'вывала	прико'вывало	прико'вывали	8402
28910	imperfective	одуреть	дуре'й	дуре'йте	дуре'л	дуре'ла	дуре'ло	дуре'ли	8403
28911	imperfective	одурманить	дурма'нь	дурма'ньте	дурма'нил	дурма'нила	дурма'нило	дурма'нили	8404
28913	perfective	маяться	ума'йся	ума'йтесь	ума'ялся	ума'ялась	ума'ялось	ума'ялись	8405
28916	imperfective	разуться	разува'йся	разува'йтесь	разува'лся	разува'лась	разува'лось	разува'лись	8406
28925	perfective	соотносить	соотнеси'	соотнеси'те	соотнёс	соотнесла'	соотнесло'	соотнесли'	8407
28926	imperfective	-	трои'	трои'те	трои'л	трои'ла	трои'ло	трои'ли	8408
28928	imperfective	переработать	перераба'тывай	перераба'тывайте	перераба'тывал	перераба'тывала	перераба'тывало	перераба'тывали	8409
28931	perfective	наращивать	нарасти'	нарасти'те	нарасти'л	нарасти'ла	нарасти'ло	нарасти'ли	802
28936	perfective	завинчивать	завинти'	завинти'те	завинти'л	завинти'ла	завинти'ло	завинти'ли	8410
28937	perfective	-	ругни'сь	ругни'тесь	ругну'лся	ругну'лась	ругну'лось	ругну'лись	8411
28945	perfective	вскапывать	вскопа'й	вскопа'йте	вскопа'л	вскопа'ла	вскопа'ло	вскопа'ли	8412
28946	perfective	одурманивать	одурма'нь	одурма'ньте	одурма'нил	одурма'нила	одурма'нило	одурма'нили	8413
28949	perfective	перековывать	переку'й	переку'йте	перекова'л	перекова'ла	перекова'ло	перекова'ли	8414
28951	perfective	взбадриваться	взбодри'сь	взбодри'тесь	взбодри'лся	взбодри'лась	взбодри'лось	взбодри'лись	8415
28954	imperfective	приучиться	приуча'йся	приуча'йтесь	приуча'лся	приуча'лась	приуча'лось	приуча'лись	8416
28958	imperfective	-							14030
28960	perfective	подвигать	подви'гни	подви'гните	подви'гнул	подви'гла	подви'гло	подви'гли	8417
28962	perfective	охмурять	охмури'	охмури'те	охмури'л	охмури'ла	охмури'ло	охмури'ли	8418
28965	imperfective	вонзить	вонза'й	вонза'йте	вонза'л	вонза'ла	вонза'ло	вонза'ли	8419
28968	imperfective	скрасить	скра'шивай	скра'шивайте	скра'шивал	скра'шивала	скра'шивало	скра'шивали	8420
28973	perfective	обугливаться	обу'глись	обу'глитесь	обу'глился	обу'глилась	обу'глилось	обу'глились	8421
28976	imperfective	распознать	распознава'й	распознава'йте	распознава'л	распознава'ла	распознава'ло	распознава'ли	8422
28985	imperfective	выменять	выме'нивай	выме'нивайте	выме'нивал	выме'нивала	выме'нивало	выме'нивали	8423
28986	imperfective	измотать	изма'тывай	изма'тывайте	изма'тывал	изма'тывала	изма'тывало	изма'тывали	8424
28991	perfective	подламываться	подломи'сь	подломи'тесь	подломи'лся	подломи'лась	подломи'лось	подломи'лись	8425
28993	perfective	напихивать	напиха'й	напиха'йте	напиха'л	напиха'ла	напиха'ло	напиха'ли	8426
28998	perfective	прикомандировывать	прикомандиру'й	прикомандиру'йте	прикомандирова'л	прикомандирова'ла	прикомандирова'ло	прикомандирова'ли	8427
28999	perfective	выгораживать	вы'городи	вы'городите	вы'городил	вы'городила	вы'городило	вы'городили	8428
29000	perfective	восполнять	воспо'лни	воспо'лните	воспо'лнил	воспо'лнила	воспо'лнило	воспо'лнили	8429
29004	imperfective	потрескаться,треснуть	тре'скайся	тре'скайтесь	тре'скался	тре'скалась	тре'скалось	тре'скались	8430
29006	both		комиссу'й	комиссу'йте	комиссова'л	комиссова'ла	комиссова'ло	комиссова'ли	8431
29007	imperfective		тракту'йся	тракту'йтесь	трактова'лся	трактова'лась	трактова'лось	трактова'лись	13913
29010	perfective	гравировать	вы'гравируй	вы'гравируйте	вы'гравировал	вы'гравировала	вы'гравировало	вы'гравировали	8432
29015	imperfective	опохмелиться	опохмеля'йся	опохмеля'йтесь	опохмеля'лся	опохмеля'лась	опохмеля'лось	опохмеля'лись	8433
29025	perfective	загромождать	загромозди'	загромозди'те	загромозди'л	загромозди'ла	загромозди'ло	загромозди'ли	8434
29026	imperfective	наслать	насыла'й	насыла'йте	насыла'л	насыла'ла	насыла'ло	насыла'ли	8435
29029	imperfective	уединиться	уединя'йся	уединя'йтесь	уединя'лся	уединя'лась	уединя'лось	уединя'лись	8436
29030	imperfective	-	гнои'сь	гнои'тесь	гнои'лся	гнои'лась	гнои'лось	гнои'лись	8437
29031	imperfective	залечь	залега'й	залега'йте	залега'л	залега'ла	залега'ло	залега'ли	8438
29035	imperfective	-	почёсывайся	почёсывайтесь	почёсывался	почёсывалась	почёсывалось	почёсывались	8439
29041	perfective	уделывать	уде'лай	уде'лайте	уде'лал	уде'лала	уде'лало	уде'лали	8440
29044	imperfective	-							13962
29048	perfective	досыпа'ть	досы'пь	досы'пьте	досы'пал	досы'пала	досы'пало	досы'пали	8441
29049	perfective	изукрашивать	изукра'сь	изукра'сьте	изукра'сил	изукра'сила	изукра'сило	изукра'сили	8443
29052	both		дози'руй	дози'руйте	дози'ровал	дози'ровала	дози'ровало	дози'ровали	8444
29053	imperfective	отвоевать	отвоёвывай	отвоёвывайте	отвоёвывал	отвоёвывала	отвоёвывало	отвоёвывали	8445
29054	perfective	концентрироваться	сконцентри'руйся	сконцентри'руйтесь	сконцентри'ровался	сконцентри'ровалась	сконцентри'ровалось	сконцентри'ровались	8446
29055	perfective	ниспосылать	ниспошли'	ниспошли'те	ниспосла'л	ниспосла'ла	ниспосла'ло	ниспосла'ли	8447
29058	perfective	-	взбелени'сь	взбелени'тесь	взбелени'лся	взбелени'лась	взбелени'лось	взбелени'лись	8448
29059	perfective	отмахивать;отмахнуть	отмаши'	отмаши'те	отмаха'л	отмаха'ла	отмаха'ло	отмаха'ли	8449
29064	perfective	рассыхаться	рассо'хнись	рассо'хнитесь	рассо'хся	рассо'хлась	рассо'хлось	рассо'хлись	8450
29068	perfective	впрягаться	впряги'сь	впряги'тесь	впря'гся	впрягла'сь	впрягло'сь	впрягли'сь	8451
29073	imperfective	позариться	за'рься	за'рьтесь	за'рился	за'рилась	за'рилось	за'рились	8452
29074	perfective	солить	посоли'	посоли'те	посоли'л	посоли'ла	посоли'ло	посоли'ли	8453
29079	perfective	-	приюти'сь	приюти'тесь	приюти'лся	приюти'лась	приюти'лось	приюти'лись	8454
29113	perfective	зализывать	залижи'	залижи'те	зализа'л	зализа'ла	зализа'ло	зализа'ли	8455
29114	perfective	облениваться	облени'сь	облени'тесь	облени'лся	облени'лась	облени'лось	облени'лись	8456
29115	both		сервиру'й	сервиру'йте	сервирова'л	сервирова'ла	сервирова'ло	сервирова'ли	8457
29121	imperfective	отогреть	отогрева'й	отогрева'йте	отогрева'л	отогрева'ла	отогрева'ло	отогрева'ли	8458
29123	perfective	твердить,затверживать	затверди'	затверди'те	затверди'л	затверди'ла	затверди'ло	затверди'ли	8459
29124	perfective	-	порасскажи'	порасскажи'те	порассказа'л	порассказа'ла	порассказа'ло	порассказа'ли	8460
29127	perfective	подхватываться	подхвати'сь	подхвати'тесь	подхвати'лся	подхвати'лась	подхвати'лось	подхвати'лись	8461
29128	imperfective	уплотниться	уплотня'йся	уплотня'йтесь	уплотня'лся	уплотня'лась	уплотня'лось	уплотня'лись	8462
29138	imperfective	надорвать	надрыва'й	надрыва'йте	надрыва'л	надрыва'ла	надрыва'ло	надрыва'ли	8463
29144	perfective	-	расстара'йся	расстара'йтесь	расстара'лся	расстара'лась	расстара'лось	расстара'лись	8464
29152	imperfective	предопределить	предопределя'й	предопределя'йте	предопределя'л	предопределя'ла	предопределя'ло	предопределя'ли	8465
29163	imperfective	-	якша'йся	якша'йтесь	якша'лся	якша'лась	якша'лось	якша'лись	8466
29165	perfective	-	растолсте'й	растолсте'йте	растолсте'л	растолсте'ла	растолсте'ло	растолсте'ли	8467
29166	perfective	-	позагора'й	позагора'йте	позагора'л	позагора'ла	позагора'ло	позагора'ли	8468
